identifier	srp	srr	srz	replicate	protocol	organism	sample type	cell type	clone_individual	strain	genotype	construct	baseline_control_expt	treatment type	treatment	times	timecourse	library prep	spike in	notes	experimentally not usable	curator 1	curator 2	published	bibtex	author	year	last author	doi	single_paired	rcomp	other data	atac seq	rna seq	chip seq	three d	other seq
Beckedorff2020human	SRP181677	SRR8479007		rep2	PRO-seq	H. sapiens	cell line	HeLa			dox-inducible shRNA Ints11 endogenous (stable)	Ints11 E203Q exogenous	experimental	treatment	doxycycline(1 microg/mL)	-3,0,day	0	ligation	None		0	Rutendo	Lynn	1		Beckedorff	2020	Shiekhattar	10.1016/j.celrep.2020.107917	single	1	1	1	1	1	0	1
Johnston2020nascent	SRP248057	SRR11059463		rep1	PRO-seq	H. sapiens	cell line	THP1					control	no treatment			1	ligation	None		0	Rutendo	Lynn	1		Johnston	2020	Hiebert	10.1016/j.gene.2020.144758	single	1	1	0	1	1	0	1
Johnston2020nascent	SRP248057	SRR11059464		rep2	PRO-seq	H. sapiens	cell line	THP1					control	no treatment			1	ligation	None		0	Rutendo	Lynn	1		Johnston	2020	Hiebert	10.1016/j.gene.2020.144758	single	1	1	0	1	1	0	1
Johnston2020nascent	SRP248057	SRR11059465		rep1	PRO-seq	H. sapiens	cell line	THP1					experimental	treatment	INCB059872(25 nM)	-24,0,hr	1	ligation	None		0	Rutendo	Lynn	1		Johnston	2020	Hiebert	10.1016/j.gene.2020.144758	single	1	1	0	1	1	0	1
Johnston2020nascent	SRP248057	SRR11059466		rep2	PRO-seq	H. sapiens	cell line	THP1					experimental	treatment	INCB059872(25 nM)	-24,0,hr	1	ligation	None		0	Rutendo	Lynn	1		Johnston	2020	Hiebert	10.1016/j.gene.2020.144758	single	1	1	0	1	1	0	1
Johnston2020nascent	SRP248057	SRR11059467		rep1	PRO-seq	H. sapiens	cell line	THP1					experimental	treatment	INCB059872(25 nM)	-12,0,hr	1	ligation	None		0	Rutendo	Lynn	1		Johnston	2020	Hiebert	10.1016/j.gene.2020.144758	single	1	1	0	1	1	0	1
Johnston2020nascent	SRP248057	SRR11059468		rep2	PRO-seq	H. sapiens	cell line	THP1					experimental	treatment	INCB059872(25 nM)	-12,0,hr	1	ligation	None		0	Rutendo	Lynn	1		Johnston	2020	Hiebert	10.1016/j.gene.2020.144758	single	1	1	0	1	1	0	1
Johnston2020nascent	SRP248057	SRR11059469		rep1	PRO-seq	H. sapiens	cell line	THP1					experimental	treatment	INCB059872(25 nM)	-6,0,hr	1	ligation	None		0	Rutendo	Lynn	1		Johnston	2020	Hiebert	10.1016/j.gene.2020.144758	single	1	1	0	1	1	0	1
Johnston2020nascent	SRP248057	SRR11059470		rep2	PRO-seq	H. sapiens	cell line	THP1					experimental	treatment	INCB059872(25 nM)	-6,0,hr	1	ligation	None		0	Rutendo	Lynn	1		Johnston	2020	Hiebert	10.1016/j.gene.2020.144758	single	1	1	0	1	1	0	1
Rubin2021transcription	SRP238350			rep1	PRO-seq	H. sapiens	cell line	MCF10A					control	vehicle	DMSO(0.1%)	-1,0,hr	0	ligation	None	Data not public yet	0	Lynn		1		Rubin	2021	Dowell	10.1038/s42003-021-02153-7	single	0	0	0	0	0	0	0
Rubin2021transcription	SRP238350			rep2	PRO-seq	H. sapiens	cell line	MCF10A					control	vehicle	DMSO(0.1%)	-1,0,hr	0	ligation	None	Data not public yet	0	Lynn		1		Rubin	2021	Dowell	10.1038/s42003-021-02153-7	single	0	0	0	0	0	0	0
Rubin2021transcription	SRP238350			rep1	PRO-seq	H. sapiens	cell line	MCF10A					experimental	treatment	nutlin-3(10 microM)	-1,0,hr	0	ligation	None	Data not public yet	0	Lynn		1		Rubin	2021	Dowell	10.1038/s42003-021-02153-7	single	0	0	0	0	0	0	0
Rubin2021transcription	SRP238350			rep2	PRO-seq	H. sapiens	cell line	MCF10A					experimental	treatment	nutlin-3(10 microM)	-1,0,hr	0	ligation	None	Data not public yet	0	Lynn		1		Rubin	2021	Dowell	10.1038/s42003-021-02153-7	single	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312745		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;vehicle	HCMV strain Towne IE2 BAC(MOI 3);DMSO	-96,0,hr;-6,0,hr	0	ligation	None	HCMV strains have different genes tagged with degron	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312746		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;treatment	HCMV strain Towne IE2 BAC(MOI 3);dTag7(200 nM)	-96,0,hr;-6,0,hr	0	ligation	None	HCMV strains have different genes tagged with degron	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312747		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;vehicle	HCMV strain Towne IE2F BAC(MOI 3);DMSO	-96,0,hr;-6,0,hr	0	ligation	None	HCMV strains have different genes tagged with degron	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312748		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;treatment	HCMV strain Towne IE2F BAC(MOI 3);dTag7(200 nM)	-96,0,hr;-6,0,hr	0	ligation	None	HCMV strains have different genes tagged with degron	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312749		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;vehicle;treatment	HCMV strain Towne IE2 BAC(MOI 3);DMSO;flavopiridol(1 microM)	-96,0,hr;-6,0,hr;-1,0,hr	0	ligation	None	HCMV strains have different genes tagged with degron	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312750		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;treatment;treatment	HCMV strain Towne IE2 BAC(MOI 3);dTag7(200 nM);flavopiridol(1 microM)	-96,0,hr;-6,0,hr;-1,0,hr	0	ligation	None	HCMV strains have different genes tagged with degron	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312751		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;vehicle;treatment	HCMV strain Towne IE2F BAC(MOI 3);DMSO;flavopiridol(1 microM)	-96,0,hr;-6,0,hr;-1,0,hr	0	ligation	None	HCMV strains have different genes tagged with degron	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312752		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;treatment;treatment	HCMV strain Towne IE2F BAC(MOI 3);dTag7(200 nM);flavopiridol(1 microM)	-96,0,hr;-6,0,hr;-1,0,hr	0	ligation	None	HCMV strains have different genes tagged with degron	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312753		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;vehicle	HCMV strain TB40/E IE2F(MOI 3);DMSO	-72,0,hr;-6,0,hr	0	ligation	None	HCMV strains have different genes tagged with degron	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312754		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;treatment	HCMV strain TB40/E IE2F(MOI 3);dTag7(200 nM)	-72,0,hr;-6,0,hr	0	ligation	None	HCMV strains have different genes tagged with degron	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312755		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;vehicle;treatment	HCMV strain TB40/E IE2F(MOI 3);DMSO;flavopiridol(1 microM)	-72,0,hr;-6,0,hr;-1,0,hr	0	ligation	None	HCMV strains have different genes tagged with degron	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312756		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;treatment;treatment	HCMV strain TB40/E IE2F(MOI 3);dTag7(200 nM);flavopiridol(1 microM)	-72,0,hr;-6,0,hr;-1,0,hr	0	ligation	None	HCMV strains have different genes tagged with degron	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312757		rep2	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;vehicle	HCMV strain TB40/E IE2F(MOI 3);DMSO	-72,0,hr;-6,0,hr	0	ligation	None	HCMV strains have different genes tagged with degron	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312758		rep2	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;treatment	HCMV strain TB40/E IE2F(MOI 3);dTag7(200 nM)	-72,0,hr;-6,0,hr	0	ligation	None	HCMV strains have different genes tagged with degron	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312759		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;vehicle;treatment	HCMV strain TB40/E IE2F(MOI 3);DMSO;phosphonoformic acid(400 microg/mL)	-72,0,hr;-6,0,hr;-6,0,hr	0	ligation	None	HCMV strains have different genes tagged with degron	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312760		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;treatment;treatment	HCMV strain TB40/E IE2F(MOI 3);dTag7(200 nM);phosphonoformic acid(400 microg/mL)	-72,0,hr;-6,0,hr;-6,0,hr	0	ligation	None	HCMV strains have different genes tagged with degron	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312761		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment	HCMV strain TB40/E IE2(MOI 3)	-24,0,hr	0	ligation	S. frugiperda	HCMV strains have different genes tagged with degron; Strain nomenclature not consistent between paper and GEO	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312762		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment	HCMV strain TB40/E IE2(MOI 3)	-72,0,hr	0	ligation	S. frugiperda	HCMV strains have different genes tagged with degron; Strain nomenclature not consistent between paper and GEO	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10312763		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;treatment	HCMV strain TB40/E IE2(MOI 3);phosphonoformic acid(400 microg/mL)	-72,0,hr;-72,0,hr	0	ligation	S. frugiperda	HCMV strains have different genes tagged with degron; Strain nomenclature not consistent between paper and GEO	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10760415		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;treatment	HCMV strain TB40/E IE2(MOI 3);flavopiridol(1 microM)	-24,0,hr;-1,0,hr	0	ligation	S. frugiperda	HCMV strains have different genes tagged with degron; Strain nomenclature not consistent between paper and GEO	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10760416		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;treatment	HCMV strain TB40/E IE2(MOI 3);flavopiridol(1 microM)	-72,0,hr;-1,0,hr	0	ligation	S. frugiperda	HCMV strains have different genes tagged with degron; Strain nomenclature not consistent between paper and GEO	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Li2020human	SRP226233	SRR10760417		rep1	PRO-seq	H. sapiens	primary cell	foreskin fibroblast					experimental	treatment;treatment;treatment	HCMV strain TB40/E IE2(MOI 3);phosphonoformic acid(400 microg/mL);flavopiridol(1 microM)	-72,0,hr;-72,0,hr;-1,0,hr	0	ligation	S. frugiperda	HCMV strains have different genes tagged with degron; Strain nomenclature not consistent between paper and GEO	0	Lynn		1		Li	2020	Meier	10.1371/journal.ppat.1008402	paired	0	0	0	0	0	0	0
Liu2021transcription	SRP261462	SRR11785044		rep1	PRO-seq	H. sapiens	primary cell	CD34+ erythroblast	sgRNA Aavs1				control	no treatment			0	ligation	D. melanogaster	sgRNAs were CRISPRed into genome 32 hours before harvest	0	Lynn		1		Liu	2021	Orkin	10.1038/s41588-021-00798-y	paired	0	1	1	0	1	0	1
Liu2021transcription	SRP261462	SRR11785045		rep2	PRO-seq	H. sapiens	primary cell	CD34+ erythroblast	sgRNA Aavs1				control	no treatment			0	ligation	D. melanogaster	sgRNAs were CRISPRed into genome 32 hours before harvest	0	Lynn		1		Liu	2021	Orkin	10.1038/s41588-021-00798-y	paired	0	1	1	0	1	0	1
Liu2021transcription	SRP261462	SRR11785046		rep1	PRO-seq	H. sapiens	primary cell	CD34+ erythroblast	sgRNA Bcl11a exon 2		Bcl11a -/-		experimental	no treatment			0	ligation	D. melanogaster	sgRNAs were CRISPRed into genome 32 hours before harvest	0	Lynn		1		Liu	2021	Orkin	10.1038/s41588-021-00798-y	paired	0	1	1	0	1	0	1
Liu2021transcription	SRP261462	SRR11785047		rep2	PRO-seq	H. sapiens	primary cell	CD34+ erythroblast	sgRNA Bcl11a exon 2		Bcl11a -/-		experimental	no treatment			0	ligation	D. melanogaster	sgRNAs were CRISPRed into genome 32 hours before harvest	0	Lynn		1		Liu	2021	Orkin	10.1038/s41588-021-00798-y	paired	0	1	1	0	1	0	1
Liu2021transcription	SRP261462	SRR11785048		rep1	PRO-seq	H. sapiens	primary cell	CD34+ erythroblast	sgRNA Aavs1				control	no treatment			0	ligation	D. melanogaster	sgRNAs were CRISPRed into genome 72 hours before harvest	0	Lynn		1		Liu	2021	Orkin	10.1038/s41588-021-00798-y	paired	0	1	1	0	1	0	1
Liu2021transcription	SRP261462	SRR11785049		rep2	PRO-seq	H. sapiens	primary cell	CD34+ erythroblast	sgRNA Aavs1				control	no treatment			0	ligation	D. melanogaster	sgRNAs were CRISPRed into genome 72 hours before harvest	0	Lynn		1		Liu	2021	Orkin	10.1038/s41588-021-00798-y	paired	0	1	1	0	1	0	1
Liu2021transcription	SRP261462	SRR11785050		rep1	PRO-seq	H. sapiens	primary cell	CD34+ erythroblast	sgRNA Bcl11a exon 2		Bcl11a -/-		experimental	no treatment			0	ligation	D. melanogaster	sgRNAs were CRISPRed into genome 72 hours before harvest	0	Lynn		1		Liu	2021	Orkin	10.1038/s41588-021-00798-y	paired	0	1	1	0	1	0	1
Liu2021transcription	SRP261462	SRR11785051		rep2	PRO-seq	H. sapiens	primary cell	CD34+ erythroblast	sgRNA Bcl11a exon 2		Bcl11a -/-		experimental	no treatment			0	ligation	D. melanogaster	sgRNAs were CRISPRed into genome 72 hours before harvest	0	Lynn		1		Liu	2021	Orkin	10.1038/s41588-021-00798-y	paired	0	1	1	0	1	0	1
Nilson2017oxidative	SRP110984	SRR5799635		rep1	PRO-seq	H. sapiens	cell line	HeLa					control	vehicle	DMSO(0.1%)	-1,0,hr	0	ligation	None		0	Lynn		1		Nilson	2017	Price	10.1093/nar/gkx724	paired	0	1	0	0	1	0	0
Nilson2017oxidative	SRP110984	SRR5799636		rep1	PRO-seq	H. sapiens	cell line	HeLa					experimental	treatment	flavopiridol(1 microM)	-1,0,hr	0	ligation	None		0	Lynn		1		Nilson	2017	Price	10.1093/nar/gkx724	paired	0	1	0	0	1	0	0
Patel2020robust	SRP229758	SRR10441340		rep1	PRO-seq	H. sapiens	cell line	HEK293T Flp-In					control	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 1"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441341		rep2	PRO-seq	H. sapiens	cell line	HEK293T Flp-In					control	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 1"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441342		rep1	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-1 (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 1"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441343		rep2	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-1 (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 1"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441344		rep1	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-122 (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 1"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441345		rep2	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-122 (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 1"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441346		rep1	PRO-seq	H. sapiens	cell line	HEK293T Flp-In					control	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441347		rep2	PRO-seq	H. sapiens	cell line	HEK293T Flp-In					control	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441348		rep3	PRO-seq	H. sapiens	cell line	HEK293T Flp-In					control	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441349		rep1	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-133a (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441350		rep2	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-133a (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441351		rep3	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-133a (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441352		rep1	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-155 (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441353		rep2	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-155 (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441354		rep3	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-155 (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441355		rep1	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-302a (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441356		rep2	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-302a (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441357		rep3	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-302a (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441358		rep1	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-372 (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441359		rep2	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-372 (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441360		rep3	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-372 (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441361		rep1	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-373 (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441362		rep2	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-373 (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Patel2020robust	SRP229758	SRR10441363		rep3	PRO-seq	H. sapiens	cell line	HEK293T Flp-In			miR-373 (stable)		experimental	treatment	doxycycline(1 microg/mL)	-7,0,day	0	ligation	None	Labeled "batch 2"	0	Lynn		1		Patel	2020	Grimson	10.1093/nar/gkaa687	single	0	1	0	1	0	0	1
Phanstiel2017static	SRP102154	SRR5359616		rep1	PRO-seq	H. sapiens	cell line	THP1					control	no treatment			0	ligation	None	Data/protocol not mentioned in paper but grouped with data that were included	0	Lynn		1		Phanstiel	2017	Snyder	10.1016/j.molcel.2017.08.006	paired	1	1	1	1	1	1	0
Phanstiel2017static	SRP102154	SRR5359617		rep2	PRO-seq	H. sapiens	cell line	THP1					control	no treatment			0	ligation	None	Data/protocol not mentioned in paper but grouped with data that were included	0	Lynn		1		Phanstiel	2017	Snyder	10.1016/j.molcel.2017.08.006	paired	1	1	1	1	1	1	0
Phanstiel2017static	SRP102154	SRR5359618		rep1	PRO-seq	H. sapiens	cell line	THP1					experimental	treatment	phorbol myristate acetate(100 nM)	-72,0,hr	0	ligation	None	Data/protocol not mentioned in paper but grouped with data that were included	0	Lynn		1		Phanstiel	2017	Snyder	10.1016/j.molcel.2017.08.006	paired	1	1	1	1	1	1	0
Phanstiel2017static	SRP102154	SRR5359619		rep2	PRO-seq	H. sapiens	cell line	THP1					experimental	treatment	phorbol myristate acetate(100 nM)	-72,0,hr	0	ligation	None	Data/protocol not mentioned in paper but grouped with data that were included	0	Lynn		1		Phanstiel	2017	Snyder	10.1016/j.molcel.2017.08.006	paired	1	1	1	1	1	1	0
Rao2017cohesin	SRP124968	SRR6290499	SRZ6290499	rep1a	PRO-seq	H. sapiens	cell line	HCT116					control	vehicle	growth media	-6,0,hr	0	ligation	None	Library prep not noted in paper, but cites Engreitz2016local	0	Lynn		1		Rao	2017	Aiden	10.1016/j.cell.2017.09.026	paired	0	1	0	0	1	1	0
Rao2017cohesin	SRP124968	SRR6290500	SRZ6290499	rep1b	PRO-seq	H. sapiens	cell line	HCT116					control	vehicle	growth media	-6,0,hr	0	ligation	None	Library prep not noted in paper, but cites Engreitz2016local	0	Lynn		1		Rao	2017	Aiden	10.1016/j.cell.2017.09.026	paired	0	1	0	0	1	1	0
Rao2017cohesin	SRP124968	SRR6290501	SRZ6290499	rep1c	PRO-seq	H. sapiens	cell line	HCT116					control	vehicle	growth media	-6,0,hr	0	ligation	None	Library prep not noted in paper, but cites Engreitz2016local	0	Lynn		1		Rao	2017	Aiden	10.1016/j.cell.2017.09.026	paired	0	1	0	0	1	1	0
Rao2017cohesin	SRP124968	SRR6290502	SRZ6290499	rep1d	PRO-seq	H. sapiens	cell line	HCT116					control	vehicle	growth media	-6,0,hr	0	ligation	None	Library prep not noted in paper, but cites Engreitz2016local	0	Lynn		1		Rao	2017	Aiden	10.1016/j.cell.2017.09.026	paired	0	1	0	0	1	1	0
Rao2017cohesin	SRP124968	SRR6290503	SRZ6290503	rep1a	PRO-seq	H. sapiens	cell line	HCT116					experimental	treatment	indoleacetic acid(500 microM)	-6,0,hr	0	ligation	None	Library prep not noted in paper, but cites Engreitz2016local	0	Lynn		1		Rao	2017	Aiden	10.1016/j.cell.2017.09.026	paired	0	1	0	0	1	1	0
Rao2017cohesin	SRP124968	SRR6290504	SRZ6290503	rep1b	PRO-seq	H. sapiens	cell line	HCT116					experimental	treatment	indoleacetic acid(500 microM)	-6,0,hr	0	ligation	None	Library prep not noted in paper, but cites Engreitz2016local	0	Lynn		1		Rao	2017	Aiden	10.1016/j.cell.2017.09.026	paired	0	1	0	0	1	1	0
Rao2017cohesin	SRP124968	SRR6290505	SRZ6290503	rep1c	PRO-seq	H. sapiens	cell line	HCT116					experimental	treatment	indoleacetic acid(500 microM)	-6,0,hr	0	ligation	None	Library prep not noted in paper, but cites Engreitz2016local	0	Lynn		1		Rao	2017	Aiden	10.1016/j.cell.2017.09.026	paired	0	1	0	0	1	1	0
